 NA. No. LeaseWarehouse District LaiLong longtitude Area Fee Closest_point Closest_distance House_Price Distance_from_center
522 471 4117 （出租）顺义区马坡镇向前村3800平米厂房出租 Shunyi 40.130347 116.654651 3800 0.5 19790 0.10321017004 45000.0 31.3779143703
523 502 1113 （出租）出租通州-张家湾3300平米仓库49500元/月 Tongzhou 39.858341 116.72043 3300 0.5 12696 1.74698838549 43117.0 36.7582900812
524 506 1632 （出租）回龙观主路3300平库房出租 Changping 40.080984 116.347311 3300 0.5 13792 0.204957854948 42578.0 9.82568229496
525 518 3545 （出租）出租大兴区南中轴路魏善庄镇库房仓库 Daxing 39.6257893 116.4156382 3180 0.5 18373 2.12828396059 34145.0 14.2065833958
526 535 1665 （出租）昌平定泗路3000平库房出租 Changping 40.080984 116.347311 3000 0.5 13792 0.204957854948 42578.0 9.82568229496
527 554 4686 （出租）出租上地北清路、定泗路正规库房，可分租，不拆迁。 Haidian 40.0702309 116.2307465 3000 0.5 6426 0.965495696496 56667.0 19.4987392309
528 555 741 （出租）仓储、物流、个人画室、办公室,生产,全新独院出租 Tongzhou 39.806284 116.592643 3000 0.5 12687 0.276562768742 30640.0 23.0219400567
529 567 2230 （出租）定泗路500平起租0.5元仓库能过大车 Haidian 40.0344958 116.3117542 3000 0.5 5465 0.350263598555 104449.0 10.7755421352
530 614 461 （出租）优质杨镇顺平路85号交通便利有动力电层高12米 Shunyi 40.153427 116.830932 2552 0.5 19711 0.722373867896 22917.0 50.4726214718
531 685 4617 （出租）出租石景山-五里坨2000平米仓库30000元/月 Shijingshan 39.95653 116.126054 2000 0.5 11460 0.117762865279 34331.0 29.5133336464
532 739 1285 （出租）海淀北清路屯佃(16号地铁站旁）厂库房,办公房出租 Haidian 40.048593 116.263509 2000 0.5 5469 0.512861866987 90164.0 15.7500483373
533 748 1161 （出租）出租通州张家湾仓库和办公楼可整租或分租 Tongzhou 39.858341 116.72043 2000 0.5 12696 1.74698838549 43117.0 36.7582900812
534 754 660 （出租）庞各庄大兴庞各庄仓库1700平米 Daxing 39.634751 116.324249 2000 0.5 17886 0.393646920682 35911.0 15.3539910851
535 758 2426 （出租）黄村太福庄村仓库2000平米 Daxing 39.711644 116.288205 2000 0.5 18351 1.20377636807 40212.0 14.9329738513
536 792 3000 （出租）大兴亦庄开发区南区1800平住宿办公楼 Daxing 39.800164 116.481905 1800 0.5 18775 0.243735095049 54191.0 11.4609288899
537 814 1422 （出租）培训基地闲置场地招租合作 Changping 40.133148 116.42823 1600 0.5 13743 0.124131232952 36186.0 11.9180119347
538 861 4087 （出租）《嘉汇》全新仓库出租、1500平+高台库+交通方便 Fangshan 39.767436 116.086792 1500 0.5 20851 2.08038390889 19985.0 34.4752784315
539 978 2004 （出租）京哈高速台湖收费站南2公里。通州台湖镇前营村,安全 Tongzhou 39.845354 116.641571 1100 0.5 13261 1.09867807535 46657.0 28.07830111
540 1053 2781 （出租）出租通州宋庄京榆旧线大院库房 Tongzhou 39.9338086 116.6983051 1000 0.5 12177 0.296831267825 52971.0 34.2416330105
541 1054 2954 （出租）北京大公馆附近,1000平库房层高8米适合办公仓储 Haidian 39.895418 116.23981 1000 0.5 9037 0.195937324634 49262.0 16.7762322009
542 1083 4126 （出租）木林昌金路附近1000平厂房出租 Shunyi 40.245838 116.789238 1000 0.5 19711 5.90731708747 22917.0 47.4181542262
543 1084 4710 （出租）出租昌平横桥村1000平米厂房，可做仓库 Changping 40.22066 116.231204 1000 0.5 14988 0.186985330228 53368.0 23.5004870642
545 1132 3341 （出租）赵全营镇北郎中工业园仓库1000平米 Shunyi 40.213956 116.604358 1000 0.5 19472 3.93910440509 27463.0 28.2157832406
546 1136 170 （出租）通州武兴路1000平米独门独院库房出租 Tongzhou 39.915848 116.728974 1000 0.5 12670 1.67293171869 90818.0 37.6292156882
547 1158 4561 （出租）出租大兴黄村950平米独门独院仓库 Daxing 39.7208552 116.4126791 950 0.5 18475 0.364617572682 39613.0 9.55097861449
548 1171 2052 （出租）顺义厂库房出租900平米（中介勿扰） Shunyi 40.134033 116.711216 900 0.5 19359 0.493036541881 33322.0 37.3876049226
549 1215 491 （出租）个人低价出租沙阳路厂房紧邻G6G7交通方便 Changping 40.1242576 116.2035009 800 0.5 7278 2.33949071309 52408.0 23.3828254727
550 1230 2410 （出租）回龙观主路800平库房出租 Changping 40.080984 116.347311 800 0.5 13792 0.204957854948 42578.0 9.82568229496
551 1255 2943 （出租）个人宋庄库房出租800平可分租整租有380的电暖气 Tongzhou 39.940709 116.72745 800 0.5 12073 1.88339682017 59738.0 37.4937952083
552 1260 3400 （出租）带装修地下适合各类办公手工等工作室单位直租 Chaoyang 39.9236595 116.5182748 800 0.5 2978 0.0262043779383 61644.0 14.2207372738
553 1280 4202 （出租）丰台云岗107国道南岗洼临街仓库800平米 Fengtai 39.811388 116.163907 800 0.5 9437 0.76169828789 38709.0 25.646075309
554 1304 1224 （出租）仓库出租交通便利价格合理位于通州区双埠头村北 Tongzhou 39.970278 116.690181 700 0.5 12694 1.26134979202 40861.0 33.4589425079
555 1327 3380 （出租）出租通州宋庄独门独院700平库房能进17米大车 Tongzhou 39.940709 116.72745 700 0.5 12073 1.88339682017 59738.0 37.4937952083
557 1427 2922 （出租）仓库库房出租640平专业图书库房托管 Daxing 39.72773 116.340251 600 0.5 17014 0.172368073173 34075.0 10.4954098644
558 1430 1167 （出租）库房影棚厂房出租环境好位置佳整洁安静 Fangshan 39.7129126 116.053345 600 0.5 20531 0.891589682229 26866.0 38.6993264152
559 1528 628 （出租）出租昌平小汤山仓库100-499平米。可分租 Changping 40.1594808 116.3956294 500 0.5 15882 0.919526075868 28170.0 12.4666248062
560 1583 3813 （出租）出租通州台湖公园南火垡仓库 Tongzhou 39.799326 116.661031 500 0.5 13400 2.12518762077 32403.0 30.5482563607
561 1652 4741 （出租）出租南六环里3公里大兴黄村仓库 Daxing 39.713078 116.288574 400 0.5 18351 1.17969053471 40212.0 14.855974858
562 1672 3206 （出租）朝阳东坝仓库400平米仓库低价出租 Chaoyang 39.959185 116.617475 400 0.5 2539 1.20564659809 42997.0 25.358720101
563 1673 4306 （出租）大兴芦城芦求路旁出租450平米库房有独院 Daxing 39.726929 116.341395 400 0.5 17014 0.0509211734925 34075.0 10.4619769153
564 1700 3046 （出租）昌平小汤山经济实用的仓库 Changping 40.1594808 116.3956294 350 0.5 15882 0.919526075868 28170.0 12.4666248062
565 1702 3576 （出租）出租昌平沙河350平仓库 Changping 40.177325 116.399907 350 0.5 14969 0.250602394761 12758.0 13.377239201
566 1704 3681 （出租）北京顺义自建库房诚租价格优惠 Shunyi 40.062273 116.579167 350 0.5 19240 0.317103364905 34184.0 22.329175638
567 1749 1219 （出租）出租房山-长阳300平米仓库4500元/月 Fangshan 39.765589 116.217153 300 0.5 20804 0.252602812567 30847.0 20.5139245117
568 1802 961 （出租）东六环次渠库房出租300平米 Tongzhou 39.806284 116.592643 300 0.5 12687 0.276562768742 30640.0 23.0219400567
569 1926 940 （出租）昌平马池口450平米自建2层楼可做仓库工作室幼 Changping 40.1685862 116.1928587 230 0.5 16029 1.09856271955 33564.0 25.4701258744
571 1983 505 （出租）库房合租50㎡，100㎡，150㎡，200㎡ Daxing 39.6382562 116.2887962 200 0.5 17249 3.1605649303 30538.0 17.4525831522
572 1989 1274 （出租）大灰厂库房出租50-1000价格优惠0.5每平 Fengtai 40.141667 116.226773 200 0.5 7278 1.92287728523 52408.0 21.562599332
573 2032 2293 （出租）房山小型库房出租200平米 Fangshan 39.717459 116.097095 200 0.5 20823 0.275325327396 24155.0 33.946490995
574 2041 1056 （出租）出租海淀冷泉仓库200平米年租3.5万元 Haidian 40.048338 116.263613 200 0.5 5469 0.518563033537 90164.0 15.7341257657
575 2043 1083 （出租）仓库合租200平米出租 Chaoyang 40.0941197 116.4800584 200 0.5 15216 2.1610906684 59636.0 13.5756971388
576 2049 1486 （出租）西北旺仓库200平米年3.5万元 Haidian 40.041157 116.222853 200 0.5 5441 0.310643048476 69439.0 19.779558327
577 2055 3064 （出租）小汤山香屯附近仓库200平米 Changping 40.40584 116.27831 200 0.5 16335 7.77942297255 30858.0 27.5692236207
578 2064 4644 （出租）西北旺冷泉龙泉驾校旁仓库200平米 Haidian 40.048593 116.263509 200 0.5 5469 0.512861866987 90164.0 15.7500483373
579 2079 1519 （出租）通州于家务一层带半地下180平毛坯空房小型仓储 Tongzhou 39.718835 116.703733 180 0.5 11985 7.73444225792 67967.0 36.0607959075
581 2334 4253 （出租）长阳朱岗子村库房出租100平米 Fangshan 39.735047 116.222423 100 0.5 20458 1.32434544225 43126.0 20.5399779446
582 2341 3636 （出租）垡头朝阳区东四环官庄库房出租厂房100平米 Chaoyang 39.867609 116.510882 100 0.5 2563 0.30033177263 67115.0 13.5215213672
583 2343 730 （出租）黄村宋庄村小仓库住房100平米 Daxing 39.722966 116.332611 100 0.5 17084 0.116754940249 45455.0 11.1622306135
584 2667 1524 （出租）天通苑燕丹中学，117公交站附仓库30平米 Changping 40.0671832 116.4152304 30 0.5 13879 0.192049156827 39767.0 8.35659408515
585 2769 4680 （出租）300库房出租昌平沙河仓库,300一月,存放安全 Changping 40.1418005 116.2618747 20 0.5 14204 0.68380900063 41408.0 18.3930573487
586 1341 1043 （出租）天通苑燕城苑附近其他666平米 Changping 40.09147 116.439482 666 0.500500500501 13773 0.45071179364 54431.0 10.5998659075
587 1495 3808 （出租）通州西集镇仓库530㎡独门独院低价出租京沈高速郎府高速口 Tongzhou 39.909946 116.656435 530 0.503144654088 12758 0.0788754084736 67210.0 29.561215717
588 796 4422 （出租）出租大兴-大兴周边1700平米仓库26000元/月 Daxing 39.685539 116.50162 1700 0.509803921569 17344 4.01042304386 43180.0 16.5310940116
589 1836 3869 （出租）黄村南六环厂房仓库 Daxing 39.72773 116.340251 300 0.511111111111 17014 0.172368073173 34075.0 10.4954098644
590 1364 4620 （出租）新国展赵全营镇北郎中工业园仓库650平米 Shunyi 40.067654 116.547447 650 0.512820512821 19467 0.362373914496 53835.0 19.1626820145
591 1736 3133 （出租）房山良乡东石羊 Fangshan 39.679027 116.171977 320 0.520833333333 20270 2.55919199766 22003.0 26.7853223171
592 824 3913 （出租）新国展赵全营镇北郎中工业园16仓库1600平米 Shunyi 40.067654 116.547447 1600 0.520833333333 19467 0.362373914496 53835.0 19.1626820145
593 1679 2992 （出租）通州宋庄7天酒店大路口独院400平米库房出租 Tongzhou 39.940709 116.72745 400 0.520833333333 12073 1.88339682017 59738.0 37.4937952083
594 473 1934 （出租）通州台湖京哈高速南一千米库房出租 Tongzhou 39.832044 116.652091 3800 0.526315789474 13400 0.309934190054 32403.0 29.3184554363
595 926 813 （出租）出租大兴-黄村1200平米仓库19000元/月 Daxing 39.72773 116.340251 1200 0.527777777778 17014 0.172368073173 34075.0 10.4954098644
596 2178 4408 （出租）厂房库房单间出租 Changping 40.0671832 116.4152304 150 0.533333333333 13879 0.192049156827 39767.0 8.35659408515
597 1137 865 （出租）生物医药基地芦求路六环外仓库1000平米 Daxing 39.696489 116.319069 1000 0.533333333333 17216 0.231616037828 32880.0 13.1057133134
598 1590 2541 （出租）通州台湖厂库房出租(京津高速旁) Tongzhou 39.909946 116.656435 500 0.533333333333 12758 0.0788754084736 67210.0 29.561215717
599 1591 2911 （出租）北京昌平城北2公里仓库可住人新装修 Changping 40.2218695 116.2634633 500 0.533333333333 14665 0.188188725633 37343.0 20.9788819824
600 1662 603 （出租）出租通州区马驹桥镇后银子村保温仓库400㎡ Tongzhou 39.749201 116.586128 400 0.541666666667 12846 0.974688619728 33361.0 23.1175083517
601 1676 493 （出租）东坝市场仓库出租在皮村环岛往东100米处 Chaoyang 39.96395 116.556246 400 0.541666666667 3508 0.35523804126 60390.0 18.6315958821
602 1842 2104 （出租）西红门建新庄四鱼厂五环外400米只仓库300平米 Daxing 39.790297 116.350479 300 0.543111111111 17862 0.264006068381 44253.0 7.30834413114
603 2195 4200 （出租）大兴周边孙村仓库135平米 Daxing 39.719378 116.399462 135 0.543209876543 17416 0.81035430772 40418.0 9.3527457308
604 1741 829 （出租）大兴周边北臧村镇北高各庄仓库300平米 Daxing 39.673458 116.323467 306 0.544662309368 17511 0.540401645326 42576.0 13.7557290089
605 296 4038 （出租）通州平台库房檐高7米出租 Tongzhou 39.865726 116.696595 7000 0.55 12420 0.640700102739 47206.0 34.0898874735
606 392 2273 （出租）通州张家湾150、400、600、1000平精装库 Tongzhou 39.858341 116.72043 5000 0.55 12696 1.74698838549 43117.0 36.7582900812
607 870 2953 （出租）通州宋庄徐尹路边上1500平米独院出租有消防设施 Tongzhou 39.940709 116.72745 1500 0.55 12073 1.88339682017 59738.0 37.4937952083
608 1077 3834 （出租）大兴黄村,优质仓储,专业十年 Daxing 39.6938979 116.3293399 1000 0.55 17396 0.0672266601182 49031.0 12.5547214696
610 2331 3690 （出租）天通苑东三区自家带窗户半地下室仓库 Chaoyang 40.0704 116.442169 100 0.553333333333 13812 0.316608976785 37528.0 9.89039036585
611 2330 3556 （出租）天通苑东三区自家半地下室仓库储 Changping 40.0671832 116.4152304 100 0.555333333333 13879 0.192049156827 39767.0 8.35659408515
612 1388 1383 （出租）出租昌平-昌平周边600平米仓库9999元/月 Changping 40.184527 116.16681 600 0.5555 14853 2.35145338795 36782.0 28.3745982706
613 1834 2350 （出租）张家湾大辛庄仓库 Tongzhou 39.858341 116.72043 300 0.555555555556 12696 1.74698838549 43117.0 36.7582900812
614 2655 2078 （出租）库房出租仓库出租 Fengtai 39.873202 116.32958 30 0.555555555556 8546 0.15827174866 74846.0 6.99209084177
615 882 4363 （出租）朝阳东坝金盏乡东窑村仓库1500平米 Chaoyang 39.96395 116.556246 1500 0.555555555556 3508 0.35523804126 60390.0 18.6315958821
616 1163 2708 （出租）个人非中介出租丰台-六里桥900平米仓库15000元/月 Fengtai 39.8824627 116.3114201 900 0.555555555556 8416 0.136567882625 82990.0 8.88941305773
617 1391 4245 （出租）出租金榆路600平米仓库可分隔独院厂房 Chaoyang 39.92147 116.443108 600 0.555555555556 2504 0.0977475883294 80972.0 5.88070048273
618 1449 1853 （出租）机场首都机场附近仓库600㎡ Shunyi 40.0798573 116.6031121 600 0.555555555556 3400 1.16354932183 39425.0 25.1306441327
619 1461 3990 （出租）通州宋庄600平米库房出租院落干净环境舒适 Tongzhou 39.919692 116.772609 600 0.555555555556 21638 2.43682187828 49989.0 42.4832445659
620 1462 770 （出租）库房出租、600平方米！ Tongzhou 39.8340577 116.3394968 600 0.555555555556 8549 0.289226270958 50544.0 6.74048216573
621 1463 2848 （出租）十八里店东南五环外边上！康华路口仓库600平米 Chaoyang 39.851438 116.482969 600 0.555555555556 2878 0.820887829252 55476.0 10.6410551092
622 1467 2445 （出租）通州周边六环通顺路出口500米仓库600平米 Tongzhou 39.909946 116.656435 600 0.555555555556 12758 0.0788754084736 67210.0 29.561215717
623 1469 3189 （出租）新国展赵全营镇北郎中工业园仓库600平米 Shunyi 40.213956 116.604358 600 0.555555555556 19472 3.93910440509 27463.0 28.2157832406
624 1816 854 （出租）张家湾张家湾开发区出租厂房可办公 Tongzhou 39.862829 116.7218135 300 0.555555555556 12696 1.74556988975 43117.0 36.8976863369
625 1826 3520 （出租）300平米存储小件的好去处 Shunyi 40.0763264 116.63008 300 0.555555555556 19544 0.919973610075 45198.0 27.917228797
626 1840 860 （出租）2亩整院出租，外跨小院。 Changping 40.184527 116.16681 300 0.555555555556 14853 2.35145338795 36782.0 28.3745982706
627 1845 2749 （出租）300平独院通州宋庄可小加工的独院库房 Tongzhou 39.940709 116.72745 300 0.555555555556 12073 1.88339682017 59738.0 37.4937952083
628 1847 3137 （出租）沙河G6辅路，西沙屯村仓库300平米 Changping 40.148969 116.290595 300 0.555555555556 16261 0.582117453835 27465.0 16.2949981631
629 1849 893 （出租）杭州市萧山区新街镇盛乐村仓库300平米 Chaoyang 39.9671 116.401 300 0.555555555556 5 0.246514139579 111203.0 3.16451244808
630 1917 4654 （出租）卢沟桥老庄子乡被北天堂村仓库240平米 Fengtai 39.8671 116.295038 240 0.555555555556 9925 0.0848839428324 55285.0 10.8101474256
631 2156 2034 （出租）通州台湖京哈六环高速出入口,交通便利,装卸货方便 Tongzhou 39.83156 116.671115 150 0.555555555556 13400 2.04328877246 32403.0 31.4206633663
632 2244 4338 （出租）房东出租朝阳大山子仓库 Chaoyang 39.949977 116.585329 120 0.555555555556 2682 0.711243778544 63574.0 21.7564550556
